root,source_region,receiver_region,source_n,receiver_n,source_country_count,receiver_country_count,source_branch_count,receiver_branch_count,deepest_A_s,deepest_D,deepest_call,source_receiver_reliability_score,display_class
R-Z280,balkan,east_europe,152,680,9,10,99,483,0.2235294117647059,1.509276219971926,False,0.02800230942233139,robust rejection
R-Z280,balkan,north_europe,152,72,9,4,99,59,2.111111111111111,-0.47197787595789664,True,0.36406431568372405,fragile or scale-sensitive
R-Z280,balkan,west_europe,152,106,9,13,99,88,1.4339622641509433,-0.3081974973867668,True,0.3576395846981591,fragile or scale-sensitive
R-Z280,east_europe,balkan,680,152,10,9,483,99,4.473684210526316,-1.5092762199719258,True,0.02800230942233138,robust compatible
R-Z280,east_europe,north_europe,680,72,10,4,483,59,9.444444444444445,-1.9812540959298226,True,0.3868186135810967,fragile or scale-sensitive
R-Z280,east_europe,west_europe,680,106,10,13,483,88,6.415094339622642,-1.8174737173586928,True,0.2970605492621984,fragile or scale-sensitive
R-Z280,north_europe,balkan,72,152,4,9,59,99,0.47368421052631576,0.47197787595789664,False,0.19739764901705745,robust rejection
R-Z280,north_europe,east_europe,72,680,4,10,59,483,0.10588235294117647,1.9812540959298226,False,0.22015194691443007,"stable rejection, scale-sensitive D"
R-Z280,north_europe,west_europe,72,106,4,13,59,88,0.6792452830188679,0.16378037857112984,False,0.18553794571273044,robust rejection
R-Z280,west_europe,balkan,106,152,13,9,88,99,0.6973684210526315,0.30819749738676677,False,0.1909729180314924,robust rejection
R-Z280,west_europe,east_europe,106,680,13,10,88,483,0.15588235294117647,1.8174737173586928,False,0.17206054926219838,robust rejection
R-Z280,west_europe,north_europe,106,72,13,4,88,59,1.4722222222222223,-0.16378037857112984,True,0.3522046123793971,fragile or scale-sensitive
R-Z282,balkan,east_europe,226,1275,10,10,150,881,0.1772549019607843,4.028665877370018,False,1.0,broad-root deferred
R-Z282,balkan,north_america,226,129,10,3,150,112,1.751937984496124,-0.4533895010869489,True,1.0,broad-root deferred
R-Z282,balkan,north_europe,226,448,10,6,150,305,0.5044642857142857,1.6488661629174166,False,1.0,broad-root deferred
R-Z282,balkan,west_asia,226,74,10,15,150,53,3.054054054054054,-2.262339383853824,True,1.0,broad-root deferred
R-Z282,balkan,west_europe,226,350,10,15,150,261,0.6457142857142857,0.7365656872324682,False,1.0,broad-root deferred
R-Z282,east_europe,balkan,1275,226,10,10,881,150,5.641592920353983,-4.028665877370017,True,1.0,broad-root deferred
R-Z282,east_europe,north_america,1275,129,10,3,881,112,9.883720930232558,-4.482055378456967,True,1.0,broad-root deferred
R-Z282,east_europe,north_europe,1275,448,10,6,881,305,2.845982142857143,-2.379799714452601,True,1.0,broad-root deferred
R-Z282,east_europe,west_asia,1275,74,10,15,881,53,17.22972972972973,-6.291005261223844,True,1.0,broad-root deferred
R-Z282,east_europe,west_europe,1275,350,10,15,881,261,3.642857142857143,-3.2921001901375497,True,1.0,broad-root deferred
R-Z282,north_america,balkan,129,226,3,10,112,150,0.5707964601769911,0.4533895010869489,False,1.0,broad-root deferred
R-Z282,north_america,east_europe,129,1275,3,10,112,881,0.1011764705882353,4.482055378456967,False,1.0,broad-root deferred
R-Z282,north_america,north_europe,129,448,3,6,112,305,0.2879464285714285,2.1022556640043653,False,1.0,broad-root deferred
R-Z282,north_america,west_asia,129,74,3,15,112,53,1.7432432432432432,-1.8089498827668755,True,1.0,broad-root deferred
R-Z282,north_america,west_europe,129,350,3,15,112,261,0.3685714285714285,1.189955188319417,False,1.0,broad-root deferred
R-Z282,north_europe,balkan,448,226,6,10,305,150,1.982300884955752,-1.6488661629174166,True,1.0,broad-root deferred
R-Z282,north_europe,east_europe,448,1275,6,10,305,881,0.3513725490196078,2.379799714452601,False,1.0,broad-root deferred
R-Z282,north_europe,north_america,448,129,6,3,305,112,3.4728682170542635,-2.1022556640043653,True,1.0,broad-root deferred
R-Z282,north_europe,west_asia,448,74,6,15,305,53,6.054054054054054,-3.911205546771241,True,1.0,broad-root deferred
R-Z282,north_europe,west_europe,448,350,6,15,305,261,1.28,-0.9123004756849485,True,1.0,broad-root deferred
R-Z282,west_asia,balkan,74,226,15,10,53,150,0.3274336283185841,2.262339383853824,False,1.0,broad-root deferred
R-Z282,west_asia,east_europe,74,1275,15,10,53,881,0.0580392156862745,6.291005261223844,False,1.0,broad-root deferred
R-Z282,west_asia,north_america,74,129,15,3,53,112,0.5736434108527132,1.8089498827668753,False,1.0,broad-root deferred
R-Z282,west_asia,north_europe,74,448,15,6,53,305,0.1651785714285714,3.911205546771241,False,1.0,broad-root deferred
R-Z282,west_asia,west_europe,74,350,15,15,53,261,0.2114285714285714,2.9989050710862926,False,1.0,broad-root deferred
R-Z282,west_europe,balkan,350,226,15,10,261,150,1.5486725663716814,-0.7365656872324682,True,1.0,broad-root deferred
R-Z282,west_europe,east_europe,350,1275,15,10,261,881,0.2745098039215686,3.2921001901375497,False,1.0,broad-root deferred
R-Z282,west_europe,north_america,350,129,15,3,261,112,2.713178294573644,-1.1899551883194173,True,1.0,broad-root deferred
R-Z282,west_europe,north_europe,350,448,15,6,261,305,0.78125,0.9123004756849485,False,1.0,broad-root deferred
R-Z282,west_europe,west_asia,350,74,15,15,261,53,4.72972972972973,-2.9989050710862917,True,1.0,broad-root deferred
R-Z93,central_asia,east_europe,137,68,6,9,87,53,2.014705882352941,-0.3396899391796958,True,0.19751831998957467,robust compatible
R-Z93,central_asia,south_asia,137,258,6,5,87,174,0.5310077519379846,0.7881983721737711,False,0.06449242177836408,robust rejection
R-Z93,central_asia,west_asia,137,373,6,18,87,238,0.3672922252010724,0.897686119904211,False,0.023327908877229162,robust rejection
R-Z93,central_asia,west_europe,137,79,6,12,87,53,1.7341772151898733,-0.6657480754643614,True,0.3820659229511299,fragile or scale-sensitive
R-Z93,east_europe,central_asia,68,137,9,6,53,87,0.49635036496350365,0.33968993917969587,False,0.10307387554513021,robust rejection
R-Z93,east_europe,south_asia,68,258,9,5,53,174,0.26356589147286824,1.127888311353467,False,0.15564481201388863,robust rejection
R-Z93,east_europe,west_asia,68,373,9,18,53,238,0.18230563002680966,1.2373760590839067,False,0.02465118152170816,robust rejection
R-Z93,east_europe,west_europe,68,79,9,12,53,53,0.8607594936708861,-0.32605813628466557,False,0.20227247068642304,"stable rejection, scale-sensitive D"
R-Z93,south_asia,central_asia,258,137,5,6,174,87,1.8832116788321167,-0.7881983721737712,True,0.1213106035965459,robust compatible
R-Z93,south_asia,east_europe,258,68,5,9,174,53,3.7941176470588234,-1.127888311353467,True,0.28064481201388863,fragile or scale-sensitive
R-Z93,south_asia,west_asia,258,373,5,18,174,238,0.6916890080428955,0.10948774773043982,False,0.016545674184209356,robust rejection
R-Z93,south_asia,west_europe,258,79,5,12,174,53,3.2658227848101267,-1.4539464476381325,True,0.30037760016062914,fragile or scale-sensitive
R-Z93,west_asia,central_asia,373,137,18,6,238,87,2.7226277372262775,-0.8976861199042109,True,0.023327908877229155,robust compatible
R-Z93,west_asia,east_europe,373,68,18,9,238,53,5.485294117647059,-1.2373760590839067,True,0.02465118152170816,robust compatible
R-Z93,west_asia,south_asia,373,258,18,5,238,174,1.445736434108527,-0.10948774773043976,True,0.03828480461899197,robust compatible
R-Z93,west_asia,west_europe,373,79,18,12,238,53,4.7215189873417724,-1.5634341953685724,True,0.12359663245163426,robust compatible
R-Z93,west_europe,central_asia,79,137,12,6,53,87,0.5766423357664233,0.6657480754643614,False,0.20613999702520405,"stable rejection, scale-sensitive D"
R-Z93,west_europe,east_europe,79,68,12,9,53,53,1.161764705882353,0.3260581362846655,False,0.3530661214800738,fragile or scale-sensitive
R-Z93,west_europe,south_asia,79,258,12,5,53,174,0.3062015503875969,1.4539464476381325,False,0.17537760016062912,robust rejection
R-Z93,west_europe,west_asia,79,373,12,18,53,238,0.21179624664879357,1.5634341953685724,False,0.08192996578496758,robust rejection
R-Z94,central_asia,east_europe,124,63,6,9,76,49,1.9682539682539681,-0.2810911052842669,True,0.11401930607804471,robust compatible
R-Z94,central_asia,south_asia,124,253,6,5,76,170,0.4901185770750988,0.9029677024804191,False,0.11110330227643507,robust rejection
R-Z94,central_asia,west_asia,124,304,6,18,76,194,0.40789473684210525,0.7926441517001517,False,0.012361452171117433,robust rejection
R-Z94,central_asia,west_europe,124,62,6,12,76,43,2.0,-0.7363193524251541,True,0.3783711893630752,fragile or scale-sensitive
R-Z94,east_europe,central_asia,63,124,9,6,49,76,0.5080645161290323,0.28109110528426673,False,0.07235263941137804,robust rejection
R-Z94,east_europe,south_asia,63,253,9,5,49,170,0.2490118577075099,1.1840588077646859,False,0.15947787120193993,robust rejection
R-Z94,east_europe,west_asia,63,304,9,18,49,194,0.20723684210526316,1.0737352569844185,False,0.015210007216610373,robust rejection
R-Z94,east_europe,west_europe,63,62,9,12,49,43,1.0161290322580645,-0.4552282471408871,True,0.4321985846658489,fragile or scale-sensitive
R-Z94,south_asia,central_asia,253,124,5,6,170,76,2.0403225806451615,-0.9029677024804192,True,0.20958815076128356,fragile or scale-sensitive
R-Z94,south_asia,east_europe,253,63,5,9,170,49,4.015873015873016,-1.184058807764686,True,0.28447787120193996,fragile or scale-sensitive
R-Z94,south_asia,west_asia,253,304,5,18,170,194,0.8322368421052632,-0.11032355078026763,False,0.19368641466723505,robust rejection
R-Z94,south_asia,west_europe,253,62,5,12,170,43,4.080645161290323,-1.6392870549055734,True,0.31191455110588406,fragile or scale-sensitive
R-Z94,west_asia,central_asia,304,124,18,6,194,76,2.4516129032258065,-0.7926441517001516,True,0.012361452171117433,robust compatible
R-Z94,west_asia,east_europe,304,63,18,9,194,49,4.825396825396825,-1.0737352569844185,True,0.015210007216610373,robust compatible
R-Z94,west_asia,south_asia,304,253,18,5,194,170,1.2015810276679841,0.11032355078026751,False,0.36759945814549594,fragile or scale-sensitive
R-Z94,west_asia,west_europe,304,62,18,12,194,43,4.903225806451613,-1.5289635041253056,True,0.20880784658357654,fragile or scale-sensitive
R-Z94,west_europe,central_asia,62,124,12,6,43,76,0.5,0.736319352425154,False,0.2117045226964085,"stable rejection, scale-sensitive D"
R-Z94,west_europe,east_europe,62,63,12,9,43,49,0.9841269841269841,0.4552282471408871,False,0.1941033465706108,robust rejection
R-Z94,west_europe,south_asia,62,253,12,5,43,170,0.2450592885375494,1.6392870549055734,False,0.18691455110588406,robust rejection
R-Z94,west_europe,west_asia,62,304,12,18,43,194,0.20394736842105263,1.5289635041253056,False,0.1254745132502432,robust rejection
R1a,balkan,central_asia,242,143,10,6,163,94,1.6923076923076923,-1.4292519302336952,True,1.0,broad-root deferred
R1a,balkan,east_europe,242,1356,10,10,163,944,0.1784660766961651,3.997977702373855,False,1.0,broad-root deferred
R1a,balkan,north_america,242,208,10,3,163,171,1.1634615384615383,0.1655424131009098,False,1.0,broad-root deferred
R1a,balkan,north_europe,242,492,10,6,163,334,0.491869918699187,1.6206948919256532,False,1.0,broad-root deferred
R1a,balkan,south_asia,242,256,10,5,163,172,0.9453125,0.17819272419795984,False,1.0,broad-root deferred
R1a,balkan,west_asia,242,470,10,18,163,305,0.5148936170212766,1.126564501916434,False,1.0,broad-root deferred
R1a,balkan,west_europe,242,556,10,17,163,396,0.4352517985611511,1.5890434205398072,False,1.0,broad-root deferred
R1a,central_asia,balkan,143,242,6,10,94,163,0.5909090909090909,1.4292519302336955,False,1.0,broad-root deferred
R1a,central_asia,east_europe,143,1356,6,10,94,944,0.105457227138643,5.427229632607551,False,1.0,broad-root deferred
R1a,central_asia,north_america,143,208,6,3,94,171,0.6875,1.594794343334605,False,1.0,broad-root deferred
R1a,central_asia,north_europe,143,492,6,6,94,334,0.290650406504065,3.049946822159349,False,1.0,broad-root deferred
R1a,central_asia,south_asia,143,256,6,5,94,172,0.55859375,1.6074446544316554,False,1.0,broad-root deferred
R1a,central_asia,west_asia,143,470,6,18,94,305,0.3042553191489361,2.5558164321501295,False,1.0,broad-root deferred
R1a,central_asia,west_europe,143,556,6,17,94,396,0.2571942446043165,3.0182953507735024,False,1.0,broad-root deferred
R1a,east_europe,balkan,1356,242,10,10,944,163,5.603305785123967,-3.997977702373855,True,1.0,broad-root deferred
R1a,east_europe,central_asia,1356,143,10,6,944,94,9.482517482517483,-5.427229632607551,True,1.0,broad-root deferred
R1a,east_europe,north_america,1356,208,10,3,944,171,6.519230769230769,-3.8324352892729454,True,1.0,broad-root deferred
R1a,east_europe,north_europe,1356,492,10,6,944,334,2.756097560975609,-2.3772828104482016,True,1.0,broad-root deferred
R1a,east_europe,south_asia,1356,256,10,5,944,172,5.296875,-3.8197849781758957,True,1.0,broad-root deferred
R1a,east_europe,west_asia,1356,470,10,18,944,305,2.885106382978724,-2.8714132004574204,True,1.0,broad-root deferred
R1a,east_europe,west_europe,1356,556,10,17,944,396,2.4388489208633093,-2.408934281834047,True,1.0,broad-root deferred
R1a,north_america,balkan,208,242,3,10,171,163,0.859504132231405,-0.1655424131009098,False,1.0,broad-root deferred
R1a,north_america,central_asia,208,143,3,6,171,94,1.4545454545454546,-1.5947943433346048,True,1.0,broad-root deferred
R1a,north_america,east_europe,208,1356,3,10,171,944,0.1533923303834808,3.8324352892729454,False,1.0,broad-root deferred
R1a,north_america,north_europe,208,492,3,6,171,334,0.4227642276422764,1.4551524788247436,False,1.0,broad-root deferred
R1a,north_america,south_asia,208,256,3,5,171,172,0.8125,0.012650311097050492,False,1.0,broad-root deferred
R1a,north_america,west_asia,208,470,3,18,171,305,0.4425531914893617,0.9610220888155244,False,1.0,broad-root deferred
R1a,north_america,west_europe,208,556,3,17,171,396,0.3741007194244604,1.4235010074388974,False,1.0,broad-root deferred
R1a,north_europe,balkan,492,242,6,10,334,163,2.0330578512396693,-1.6206948919256534,True,1.0,broad-root deferred
R1a,north_europe,central_asia,492,143,6,6,334,94,3.4405594405594404,-3.049946822159349,True,1.0,broad-root deferred
R1a,north_europe,east_europe,492,1356,6,10,334,944,0.3628318584070796,2.3772828104482016,False,1.0,broad-root deferred
R1a,north_europe,north_america,492,208,6,3,334,171,2.3653846153846154,-1.4551524788247439,True,1.0,broad-root deferred
R1a,north_europe,south_asia,492,256,6,5,334,172,1.921875,-1.4425021677276935,True,1.0,broad-root deferred
R1a,north_europe,west_asia,492,470,6,18,334,305,1.0468085106382978,-0.49413039000921943,True,1.0,broad-root deferred
R1a,north_europe,west_europe,492,556,6,17,334,396,0.8848920863309353,-0.03165147138584626,False,1.0,broad-root deferred
R1a,south_asia,balkan,256,242,5,10,172,163,1.0578512396694215,-0.17819272419795984,True,1.0,broad-root deferred
R1a,south_asia,central_asia,256,143,5,6,172,94,1.7902097902097902,-1.6074446544316552,True,1.0,broad-root deferred
R1a,south_asia,east_europe,256,1356,5,10,172,944,0.1887905604719764,3.8197849781758957,False,1.0,broad-root deferred
R1a,south_asia,north_america,256,208,5,3,172,171,1.2307692307692308,-0.01265031109705003,True,1.0,broad-root deferred
R1a,south_asia,north_europe,256,492,5,6,172,334,0.5203252032520326,1.4425021677276935,False,1.0,broad-root deferred
R1a,south_asia,west_asia,256,470,5,18,172,305,0.5446808510638298,0.9483717777184739,False,1.0,broad-root deferred
R1a,south_asia,west_europe,256,556,5,17,172,396,0.460431654676259,1.410850696341847,False,1.0,broad-root deferred
R1a,west_asia,balkan,470,242,18,10,305,163,1.9421487603305785,-1.126564501916434,True,1.0,broad-root deferred
R1a,west_asia,central_asia,470,143,18,6,305,94,3.2867132867132867,-2.5558164321501295,True,1.0,broad-root deferred
R1a,west_asia,east_europe,470,1356,18,10,305,944,0.3466076696165192,2.8714132004574204,False,1.0,broad-root deferred
R1a,west_asia,north_america,470,208,18,3,305,171,2.2596153846153846,-0.9610220888155244,True,1.0,broad-root deferred
R1a,west_asia,north_europe,470,492,18,6,305,334,0.9552845528455284,0.49413039000921943,False,1.0,broad-root deferred
R1a,west_asia,south_asia,470,256,18,5,305,172,1.8359375,-0.9483717777184741,True,1.0,broad-root deferred
R1a,west_asia,west_europe,470,556,18,17,305,396,0.8453237410071942,0.4624789186233727,False,1.0,broad-root deferred
R1a,west_europe,balkan,556,242,17,10,396,163,2.2975206611570247,-1.5890434205398072,True,1.0,broad-root deferred
R1a,west_europe,central_asia,556,143,17,6,396,94,3.888111888111888,-3.0182953507735024,True,1.0,broad-root deferred
R1a,west_europe,east_europe,556,1356,17,10,396,944,0.4100294985250737,2.408934281834047,False,1.0,broad-root deferred
R1a,west_europe,north_america,556,208,17,3,396,171,2.673076923076923,-1.4235010074388974,True,1.0,broad-root deferred
R1a,west_europe,north_europe,556,492,17,6,396,334,1.1300813008130082,0.03165147138584626,False,1.0,broad-root deferred
R1a,west_europe,south_asia,556,256,17,5,396,172,2.171875,-1.410850696341847,True,1.0,broad-root deferred
R1a,west_europe,west_asia,556,470,17,18,396,305,1.1829787234042553,-0.462478918623373,True,1.0,broad-root deferred
R1b,americas_indigenous_relevant,balkan,112,302,8,10,98,198,0.3708609271523179,1.1118494663731837,False,1.0,broad-root deferred
R1b,americas_indigenous_relevant,caribbean,112,75,8,7,98,66,1.4933333333333334,-0.8400007927710491,True,1.0,broad-root deferred
R1b,americas_indigenous_relevant,east_europe,112,467,8,10,98,332,0.2398286937901499,2.312639561215712,False,1.0,broad-root deferred
