"lineage_root","source_mask","receiver_mask","source_terminal_count","receiver_terminal_count","source_country_count","receiver_country_count","source_branch_count","receiver_branch_count","deepest_source_adequacy_A_s","deepest_diversity_contrast_D","deepest_source_receiver_call","source_receiver_reliability_score","atlas_reliability_state","figure_source_file"
"A1b","North Africa/Maghreb","Americas Indigenous-relevant","1158","345","7","11","815","287","3.356522","-2.411348","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","Balkans","1158","2164","7","10","815","1433","0.535120","1.162258","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","Caribbean","1158","221","7","14","815","193","5.239819","-3.067472","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","Central Africa","1158","91","7","5","815","67","12.725275","-5.598235","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","Central Asia","1158","357","7","6","815","258","3.243697","-2.849392","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","East Africa","1158","76","7","3","815","48","15.236842","-6.771161","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","East Asia","1158","2247","7","7","815","1580","0.515354","1.378363","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","Eastern Europe","1158","3648","7","10","815","2623","0.317434","2.608655","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","North America","1158","2846","7","4","815","2219","0.406887","2.195262","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","Northern Europe","1158","3637","7","7","815","2326","0.318394","2.331891","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","Northeast Africa","1158","343","7","6","815","230","3.376093","-2.956396","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","Pacific/Oceania","1158","131","7","6","815","122","8.839695","-4.015037","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","South America","1158","193","7","8","815","171","6.000000","-3.431380","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","South Asia","1158","816","7","5","815","593","1.419118","-0.676091","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","Southeast Asia","1158","301","7","9","815","245","3.847176","-2.618945","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","Southern Africa","1158","39","7","6","815","36","29.692308","-6.837978","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","West Africa","1158","351","7","13","815","234","3.299145","-3.249112","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","West Asia","1158","15790","7","19","815","9377","0.073338","5.497910","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North Africa/Maghreb","Western Europe","1158","9034","7","21","815","6332","0.128182","4.406140","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","Americas Indigenous-relevant","2846","345","4","11","2219","287","8.249275","-4.606610","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","Balkans","2846","2164","4","10","2219","1433","1.315157","-1.033004","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","Caribbean","2846","221","4","14","2219","193","12.877828","-5.262734","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","Central Africa","2846","91","4","5","2219","67","31.274725","-7.793497","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","Central Asia","2846","357","4","6","2219","258","7.971989","-5.044655","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","East Africa","2846","76","4","3","2219","48","37.447368","-8.966424","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","East Asia","2846","2247","4","7","2219","1580","1.266578","-0.816899","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","Eastern Europe","2846","3648","4","10","2219","2623","0.780154","0.413393","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","North Africa/Maghreb","2846","1158","4","7","2219","815","2.457686","-2.195262","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","Northern Europe","2846","3637","4","7","2219","2326","0.782513","0.136629","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","Northeast Africa","2846","343","4","6","2219","230","8.297376","-5.151658","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","Pacific/Oceania","2846","131","4","6","2219","122","21.725191","-6.210299","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","South America","2846","193","4","8","2219","171","14.746114","-5.626642","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","South Asia","2846","816","4","5","2219","593","3.487745","-2.871353","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","Southeast Asia","2846","301","4","9","2219","245","9.455150","-4.814207","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","Southern Africa","2846","39","4","6","2219","36","72.974359","-9.033240","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","West Africa","2846","351","4","13","2219","234","8.108262","-5.444374","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","West Asia","2846","15790","4","19","2219","9377","0.180241","3.302648","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","North America","Western Europe","2846","9034","4","21","2219","6332","0.315032","2.210878","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","Americas Indigenous-relevant","3637","345","7","11","2326","287","10.542029","-4.743239","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","Balkans","3637","2164","7","10","2326","1433","1.680684","-1.169633","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","Caribbean","3637","221","7","14","2326","193","16.457014","-5.399363","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","Central Africa","3637","91","7","5","2326","67","39.967033","-7.930126","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","Central Asia","3637","357","7","6","2326","258","10.187675","-5.181284","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","East Africa","3637","76","7","3","2326","48","47.855263","-9.103053","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","East Asia","3637","2247","7","7","2326","1580","1.618603","-0.953528","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","Eastern Europe","3637","3648","7","10","2326","2623","0.996985","0.276763","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","North Africa/Maghreb","3637","1158","7","7","2326","815","3.140760","-2.331891","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","North America","3637","2846","7","4","2326","2219","1.277934","-0.136629","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","Northeast Africa","3637","343","7","6","2326","230","10.603499","-5.288287","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","Pacific/Oceania","3637","131","7","6","2326","122","27.763359","-6.346929","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","South America","3637","193","7","8","2326","171","18.844560","-5.763271","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","South Asia","3637","816","7","5","2326","593","4.457108","-3.007982","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","Southeast Asia","3637","301","7","9","2326","245","12.083056","-4.950836","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","Southern Africa","3637","39","7","6","2326","36","93.256410","-9.169869","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","West Africa","3637","351","7","13","2326","234","10.361823","-5.581003","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","West Asia","3637","15790","7","19","2326","9377","0.230336","3.166019","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northern Europe","Western Europe","3637","9034","7","21","2326","6332","0.402590","2.074249","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","Americas Indigenous-relevant","343","345","6","11","230","287","0.994203","0.545048","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","Balkans","343","2164","6","10","230","1433","0.158503","4.118654","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","Caribbean","343","221","6","14","230","193","1.552036","-0.111076","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","Central Africa","343","91","6","5","230","67","3.769231","-2.641839","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","Central Asia","343","357","6","6","230","258","0.960784","0.107003","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","East Africa","343","76","6","3","230","48","4.513158","-3.814766","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","East Asia","343","2247","6","7","230","1580","0.152648","4.334759","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","Eastern Europe","343","3648","6","10","230","2623","0.094024","5.565050","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","North Africa/Maghreb","343","1158","6","7","230","815","0.296200","2.956396","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","North America","343","2846","6","4","230","2219","0.120520","5.151658","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","Northern Europe","343","3637","6","7","230","2326","0.094308","5.288287","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","Pacific/Oceania","343","131","6","6","230","122","2.618321","-1.058642","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","South America","343","193","6","8","230","171","1.777202","-0.474984","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","South Asia","343","816","6","5","230","593","0.420343","2.280305","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","Southeast Asia","343","301","6","9","230","245","1.139535","0.337451","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","Southern Africa","343","39","6","6","230","36","8.794872","-3.881582","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"A1b","Northeast Africa","West Africa","343","351","6","13","230","234","0.977208","-0.292716","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
